commodity,date,price,region,source,price_change_pct,rolling_7,rolling_14,rolling_30,volatility,trend
bangalore,2007-06-01,935.0,india,fao,0.4518633540372672,784.0,615.6428571428571,593.5666666666667,245.95324758986192,190.43333333333328
bangalore,2007-07-01,1043.0,india,fao,0.1155080213903743,877.1428571428571,667.2857142857143,610.9333333333333,189.23568071889278,266.20952380952383
bangalore,2007-08-01,1179.0,india,fao,0.13039309683604983,911.0,720.5714285714286,634.0666666666667,221.26454754433627,276.9333333333333
bangalore,2007-09-01,965.0,india,fao,-0.18150975402883796,888.5714285714286,755.7857142857143,652.9666666666667,203.56068476243695,235.60476190476186
bangalore,2007-10-01,1043.0,india,fao,0.08082901554404143,919.2857142857143,796.0714285714286,673.8333333333334,209.04442453356958,245.45238095238096
bangalore,2007-11-01,811.0,india,fao,-0.22243528283796743,945.7142857142857,817.1428571428571,686.9,174.65080807687258,258.8142857142857
bangalore,2007-12-01,642.0,india,fao,-0.20838471023427863,945.4285714285714,827.6428571428571,693.6666666666666,175.22733533218744,251.76190476190482
bangalore,2008-01-01,472.0,india,fao,-0.264797507788162,879.2857142857143,831.6428571428571,694.2333333333333,250.87494513250613,185.052380952381
bangalore,2008-02-01,461.0,india,fao,-0.02330508474576276,796.1428571428571,836.6428571428571,681.4666666666667,282.075893198638,114.67619047619041
bangalore,2008-03-01,454.0,india,fao,-0.015184381778741818,692.5714285714286,801.7857142857143,666.2666666666667,249.26348652437187,26.304761904761904
bangalore,2008-04-01,386.0,india,fao,-0.14977973568281944,609.8571428571429,749.2142857142857,644.7,239.67716382071723,-34.842857142857156
bangalore,2008-05-01,456.0,india,fao,0.18134715025906734,526.0,722.6428571428571,628.2333333333333,148.04616397146805,-102.23333333333335
bangalore,2008-06-01,483.0,india,fao,0.05921052631578938,479.14285714285717,712.4285714285714,621.9,78.27393898233116,-142.7571428571428
bangalore,2008-07-01,766.0,india,fao,0.5859213250517599,496.85714285714283,721.1428571428571,629.5333333333333,122.69804205369248,-132.67619047619047
bangalore,2008-08-01,919.0,india,fao,0.19973890339425582,560.7142857142857,720.0,646.6666666666666,199.73792352790244,-85.95238095238096
bangalore,2008-09-01,674.0,india,fao,-0.2665941240478781,591.1428571428571,693.6428571428571,657.3666666666667,198.23422894094148,-66.22380952380956
bangalore,2008-10-01,601.0,india,fao,-0.10830860534124631,612.1428571428571,652.3571428571429,665.8,188.8486418373444,-53.657142857142844
bangalore,2008-11-01,926.0,india,fao,0.540765391014975,689.2857142857143,649.5714285714286,686.0,191.35108595259675,3.2857142857143344
bangalore,2008-12-01,1007.0,india,fao,0.08747300215982712,768.0,647.0,705.1333333333333,192.71740969616604,62.866666666666674
bangalore,2009-01-01,1328.0,india,fao,0.31876861966236336,888.7142857142857,683.9285714285714,733.6666666666666,242.62846376419077,155.04761904761904
bangalore,2009-02-01,1250.0,india,fao,-0.0587349397590361,957.8571428571429,727.3571428571429,759.3666666666667,269.3247287640132,198.49047619047622
bangalore,2009-03-01,801.0,india,fao,-0.35919999999999996,941.0,750.8571428571429,768.8666666666667,275.7776882442325,172.13333333333333
bangalore,2009-04-01,536.0,india,fao,-0.3308364544319601,921.2857142857143,756.2142857142857,770.2333333333333,301.7547095935779,151.052380952381
bangalore,2009-05-01,551.0,india,fao,0.027985074626865725,914.1428571428571,763.1428571428571,774.7333333333333,311.0484574100033,139.40952380952376
bangalore,2009-06-01,742.0,india,fao,0.34664246823956435,887.8571428571429,788.5714285714286,786.4333333333333,317.5853840945392,101.42380952380961
bangalore,2009-07-01,721.0,india,fao,-0.028301886792452824,847.0,807.5,779.0666666666667,318.09956512597313,67.93333333333328
bangalore,2009-08-01,720.0,india,fao,-0.001386962552011095,760.1428571428571,824.4285714285714,765.6666666666666,237.7263332569817,-5.523809523809518
bangalore,2009-09-01,794.0,india,fao,0.10277777777777786,695.0,826.4285714285714,764.5333333333333,108.4466074465529,-69.5333333333333
bangalore,2009-10-01,1273.0,india,fao,0.6032745591939546,762.4285714285714,851.7142857142857,786.1,245.48785247805176,-23.671428571428578
bangalore,2009-11-01,1444.0,india,fao,0.13432835820895517,892.1428571428571,906.7142857142857,812.7666666666667,330.92669307639125,79.37619047619046
bangalore,2009-12-01,1491.0,india,fao,0.032548476454293596,1026.4285714285713,970.2857142857143,831.3,358.95629127739045,195.12857142857138
bangalore,2010-01-01,1267.0,india,fao,-0.1502347417840375,1101.4285714285713,994.6428571428571,838.7666666666667,344.16510434327694,262.6619047619047
bangalore,2010-02-01,1011.0,india,fao,-0.20205209155485404,1142.857142857143,994.9285714285714,833.1666666666666,306.08682241668373,309.69047619047626
bangalore,2010-03-01,661.0,india,fao,-0.34619188921859545,1134.4285714285713,947.2857142857143,823.0333333333333,320.16030211070625,311.395238095238
bangalore,2010-04-01,545.0,india,fao,-0.17549167927382758,1098.857142857143,896.9285714285714,806.4333333333333,373.6515438085006,292.4238095238096
bangalore,2010-05-01,564.0,india,fao,0.034862385321100975,997.5714285714286,880.0,798.2,412.6394136704411,199.3714285714285
bangalore,2010-06-01,630.0,india,fao,0.11702127659574457,881.2857142857143,886.7142857142857,797.8,379.2056233257948,83.48571428571438
bangalore,2010-07-01,689.0,india,fao,0.09365079365079354,766.7142857142857,896.5714285714286,805.0333333333333,269.60385400664813,-38.31904761904764
bangalore,2010-08-01,803.0,india,fao,0.16545718432510892,700.4285714285714,900.9285714285714,816.4333333333333,161.44747044870576,-116.00476190476184
bangalore,2010-09-01,1145.0,india,fao,0.42590286425902857,719.5714285714286,931.2142857142857,839.4666666666667,206.161633306537,-119.89523809523814
bangalore,2010-10-01,1318.0,india,fao,0.15109170305676867,813.4285714285714,973.9285714285714,870.5333333333333,302.22445143902394,-57.10476190476186
bangalore,2010-11-01,1718.0,india,fao,0.30349013657056156,981.0,1039.9285714285713,912.6,427.7210929254402,68.39999999999998
bangalore,2010-12-01,2802.0,india,fao,0.630966239813737,1300.7142857142858,1149.142857142857,989.9,766.4097499131285,310.8142857142858
bangalore,2011-01-01,2731.0,india,fao,-0.025339043540328343,1600.857142857143,1241.0714285714287,1055.4,865.0205062254163,545.4571428571428
bangalore,2011-02-01,1186.0,india,fao,-0.5657268399853533,1671.857142857143,1219.2857142857142,1064.3,795.2880879638158,607.5571428571429
bangalore,2011-03-01,683.0,india,fao,-0.42411467116357504,1654.7142857142858,1177.5714285714287,1064.6,818.1042546207485,590.1142857142859
bangalore,2011-04-01,645.0,india,fao,-0.05563689604685207,1583.2857142857142,1151.4285714285713,1066.0666666666666,888.7976361890469,517.2190476190476
bangalore,2011-05-01,661.0,india,fao,0.024806201550387597,1489.4285714285713,1151.4285714285713,1057.2333333333333,953.7939779538094,432.195238095238
bangalore,2011-06-01,847.0,india,fao,0.281391830559758,1365.0,1173.0,1051.9,975.5707731032808,313.0999999999999
bangalore,2011-07-01,979.0,india,fao,0.1558441558441559,1104.5714285714287,1202.642857142857,1040.2666666666667,743.8296976106956,64.30476190476202
bangalore,2011-08-01,1183.0,india,fao,0.20837589376915222,883.4285714285714,1242.142857142857,1038.0333333333333,237.4333991830526,-154.60476190476186
bangalore,2011-09-01,1095.0,india,fao,-0.07438715131022822,870.4285714285714,1271.142857142857,1047.8333333333333,219.95367477634647,-177.4047619047618
bangalore,2011-10-01,981.0,india,fao,-0.1041095890410959,913.0,1283.857142857143,1062.6666666666667,206.02912415481396,-149.66666666666674
bangalore,2011-11-01,1048.0,india,fao,0.06829765545361877,970.5714285714286,1276.9285714285713,1079.2333333333333,172.1858077222165,-108.6619047619048
bangalore,2011-12-01,754.0,india,fao,-0.2805343511450382,983.8571428571429,1236.642857142857,1079.6333333333334,145.899998368092,-95.77619047619055
bangalore,2012-01-01,583.0,india,fao,-0.22679045092838201,946.1428571428571,1155.5714285714287,1075.0333333333333,208.05482336107775,-128.8904761904762
bangalore,2012-02-01,524.0,india,fao,-0.10120068610634647,881.1428571428571,992.8571428571429,1068.5,260.5349807424637,-187.3571428571429
bangalore,2012-03-01,559.0,india,fao,0.06679389312977091,792.0,837.7142857142857,1060.6666666666667,246.4088742990664,-268.66666666666674
bangalore,2012-04-01,596.0,india,fao,0.06618962432915931,720.7142857142857,795.5714285714286,1038.1,214.21929129260172,-317.38571428571424
bangalore,2012-05-01,599.0,india,fao,0.005033557046979942,666.1428571428571,789.5714285714286,1009.9333333333333,183.28432245323836,-343.79047619047617
bangalore,2012-06-01,688.0,india,fao,0.14858096828046752,614.7142857142857,792.6428571428571,983.1666666666666,79.27528888986298,-368.45238095238096
bangalore,2012-07-01,784.0,india,fao,0.13953488372093026,619.0,801.4285714285714,967.0666666666667,88.35157044444541,-348.0666666666667
bangalore,2012-08-01,870.0,india,fao,0.10969387755102034,660.0,803.0714285714286,962.3666666666667,126.99999999999918,-302.3666666666667
bangalore,2012-09-01,782.0,india,fao,-0.10114942528735638,696.8571428571429,789.0,966.4,118.07685148725234,-269.5428571428571
bangalore,2012-10-01,987.0,india,fao,0.26214833759590794,758.0,775.0,981.1333333333333,142.98135076528845,-223.13333333333333
bangalore,2012-11-01,1468.0,india,fao,0.48733535967578523,882.5714285714286,801.6428571428571,1011.2666666666667,286.32490702164245,-128.6952380952381
bangalore,2012-12-01,1524.0,india,fao,0.038147138964577554,1014.7142857142857,840.4285714285714,1041.0666666666666,341.730261212804,-26.35238095238094
bangalore,2013-01-01,1551.0,india,fao,0.017716535433070835,1138.0,876.3571428571429,1069.8,359.4305681676688,68.20000000000005
bangalore,2013-02-01,1537.0,india,fao,-0.009026434558349505,1245.5714285714287,932.2857142857143,1094.2666666666667,348.33549782877276,151.30476190476202
bangalore,2013-03-01,1123.0,india,fao,-0.26935588809368904,1281.7142857142858,970.8571428571429,1093.5333333333333,314.338307287819,188.18095238095248
bangalore,2013-04-01,1026.0,india,fao,-0.08637577916295636,1316.5714285714287,1006.7142857142857,1083.8,258.20589790763034,232.77142857142871
bangalore,2013-05-01,1149.0,india,fao,0.11988304093567259,1339.7142857142858,1048.857142857143,1064.8333333333333,229.39610159846083,274.8809523809525
bangalore,2013-06-01,1517.0,india,fao,0.32027850304612704,1346.7142857142858,1114.642857142857,1022.0,234.65060145225434,324.7142857142858
bangalore,2013-07-01,2241.0,india,fao,0.47725774555042855,1449.142857142857,1231.9285714285713,1005.6666666666666,413.36845088912645,443.4761904761905
bangalore,2013-08-01,3319.0,india,fao,0.48103525211958953,1701.7142857142858,1419.857142857143,1076.7666666666667,823.0720329525062,624.9476190476191
bangalore,2013-09-01,3196.0,india,fao,-0.03705935522747816,1938.7142857142858,1592.142857142857,1160.5333333333333,989.7189355713931,778.1809523809525
bangalore,2013-10-01,3430.0,india,fao,0.07321652065081352,2268.285714285714,1775.0,1253.3666666666666,1054.7893493150998,1014.9190476190477
bangalore,2013-11-01,2709.0,india,fao,-0.21020408163265303,2508.714285714286,1912.642857142857,1321.6333333333334,905.7039093592185,1187.0809523809523
bangalore,2013-12-01,1504.0,india,fao,-0.44481358434846807,2559.4285714285716,1949.5714285714287,1343.5333333333333,823.045332316282,1215.8952380952383
bangalore,2014-01-01,1094.0,india,fao,-0.2726063829787234,2499.0,1922.857142857143,1347.3666666666666,921.9258827765567,1151.6333333333334
bangalore,2014-02-01,797.0,india,fao,-0.2714808043875686,2292.714285714286,1870.9285714285713,1334.5,1127.8332787969614,958.2142857142858
bangalore,2014-03-01,748.0,india,fao,-0.06148055207026348,1925.4285714285713,1813.5714285714287,1322.9333333333334,1156.1888336459656,602.4952380952379
bangalore,2014-04-01,712.0,india,fao,-0.048128342245989275,1570.5714285714287,1754.642857142857,1313.9666666666667,1079.9095420671206,256.604761904762
bangalore,2014-05-01,941.0,india,fao,0.321629213483146,1215.0,1741.642857142857,1310.4,713.1030781030177,-95.40000000000009
bangalore,2014-06-01,1791.0,india,fao,0.9032943676939427,1083.857142857143,1796.2857142857142,1344.9666666666667,414.4166295615335,-261.1095238095238
bangalore,2014-07-01,2426.0,india,fao,0.35455053042992746,1215.5714285714287,1887.5,1406.4,649.850458988541,-190.82857142857142
bangalore,2014-08-01,2130.0,india,fao,-0.12201154163231653,1363.5714285714287,1931.2857142857142,1459.9333333333334,730.5141698700655,-96.36190476190473
bangalore,2014-09-01,1715.0,india,fao,-0.19483568075117375,1494.7142857142858,1893.7142857142858,1498.4666666666667,693.3031357892713,-3.7523809523809177
bangalore,2014-10-01,1546.0,india,fao,-0.09854227405247817,1608.7142857142858,1767.0714285714287,1530.1333333333334,610.7497344209303,78.58095238095234
bangalore,2014-11-01,1403.0,india,fao,-0.092496765847348,1707.4285714285713,1639.0,1556.9333333333334,484.44155379944226,150.49523809523794
bangalore,2014-12-01,1386.0,india,fao,-0.012116892373485344,1771.0,1493.0,1580.2,386.3754650595699,190.79999999999995
bangalore,2015-01-01,1602.0,india,fao,0.1558441558441559,1744.0,1413.9285714285713,1607.4666666666667,391.3170070416042,136.5333333333333
bangalore,2015-02-01,1662.0,india,fao,0.03745318352059934,1634.857142857143,1425.2142857142858,1633.8666666666666,250.6620756925049,0.9904761904763291
bangalore,2015-03-01,1450.0,india,fao,-0.12755716004813478,1537.7142857142858,1450.642857142857,1656.1333333333334,129.05904887003047,-118.41904761904766
bangalore,2015-04-01,1385.0,india,fao,-0.04482758620689653,1490.5714285714287,1492.642857142857,1669.4,112.7472943398252,-178.82857142857142
bangalore,2015-05-01,1567.0,india,fao,0.13140794223826724,1493.5714285714287,1551.142857142857,1672.7,114.7299105767593,-179.12857142857138
bangalore,2015-06-01,2068.0,india,fao,0.3197192086790044,1588.5714285714287,1648.0,1690.8333333333333,237.1946156941269,-102.26190476190459
bangalore,2015-07-01,2432.0,india,fao,0.17601547388781436,1738.0,1754.5,1720.2,376.74084815250063,17.799999999999955
bangalore,2015-08-01,2928.0,india,fao,0.20394736842105265,1927.4285714285713,1835.7142857142858,1766.5666666666666,577.0649464150039,160.86190476190473
bangalore,2015-09-01,3140.0,india,fao,0.07240437158469937,2138.5714285714284,1886.7142857142858,1833.8,717.1508109974391,304.7714285714285
bangalore,2015-10-01,2215.0,india,fao,-0.2945859872611465,2247.8571428571427,1892.7857142857142,1873.4333333333334,649.863941804084,374.42380952380927
bangalore,2015-11-01,1618.0,india,fao,-0.2695259593679459,2281.1428571428573,1885.857142857143,1889.0666666666666,602.5474887429829,392.07619047619073
bangalore,2015-12-01,1343.0,india,fao,-0.16996291718170586,2249.1428571428573,1871.357142857143,1883.2666666666667,650.8103739624482,365.8761904761907
bangalore,2016-01-01,1448.0,india,fao,0.07818317200297842,2160.5714285714284,1874.5714285714287,1856.8333333333333,718.2650061416176,303.7380952380952
bangalore,2016-02-01,1101.0,india,fao,-0.2396408839779005,1970.4285714285713,1854.2142857142858,1782.9,805.3328208765313,187.52857142857124
bareilly(up),2014-11-01,1355.0,india,fao,,,,,,
bareilly(up),2014-12-01,1258.0,india,fao,-0.0715867158671587,,,,,
bareilly(up),2015-01-01,1322.0,india,fao,0.050874403815580393,,,,,
bareilly(up),2015-02-01,1306.0,india,fao,-0.012102874432677768,,,,,
bareilly(up),2015-03-01,1412.0,india,fao,0.0811638591117918,,,,,
bareilly(up),2015-04-01,1437.0,india,fao,0.01770538243626052,,,,,
bareilly(up),2015-05-01,1429.0,india,fao,-0.005567153792623514,1359.857142857143,,,68.53570498027186,
bareilly(up),2015-06-01,1675.0,india,fao,0.17214835549335206,1405.5714285714287,,,137.14087300152002,
bareilly(up),2015-07-01,1989.0,india,fao,0.18746268656716425,1510.0,,,243.28309983775415,
bareilly(up),2015-08-01,3003.0,india,fao,0.5098039215686274,1750.142857142857,,,597.9332260856081,
bareilly(up),2015-09-01,4239.0,india,fao,0.41158841158841164,2169.1428571428573,,,1073.4185931827697,
bareilly(up),2015-10-01,3102.0,india,fao,-0.26822363765038926,2410.5714285714284,,,1064.7619228639578,
bareilly(up),2015-11-01,2463.0,india,fao,-0.2059961315280464,2557.1428571428573,,,975.2634564689737,
bareilly(up),2015-12-01,1528.0,india,fao,-0.37961835160373525,2571.285714285714,1965.5714285714287,,956.7184737921801,
bareilly(up),2016-01-01,1149.0,india,fao,-0.24803664921465973,2496.1428571428573,1950.857142857143,,1054.5065873939068,
bareilly(up),2016-02-01,1102.0,india,fao,-0.04090513489991299,2369.4285714285716,1939.7142857142858,,1172.316063346806,
belgaum(knt),2004-01-01,678.0,india,fao,,,,,,
belgaum(knt),2004-02-01,635.0,india,fao,-0.06342182890855452,,,,,
belgaum(knt),2004-03-01,450.0,india,fao,-0.2913385826771654,,,,,
belgaum(knt),2004-04-01,406.0,india,fao,-0.09777777777777774,,,,,
belgaum(knt),2004-05-01,395.0,india,fao,-0.027093596059113323,,,,,
belgaum(knt),2004-06-01,415.0,india,fao,0.05063291139240511,,,,,
belgaum(knt),2004-07-01,417.0,india,fao,0.004819277108433662,485.14285714285717,,,118.91093105265604,
belgaum(knt),2004-08-01,469.0,india,fao,0.12470023980815337,455.2857142857143,,,83.33209522889776,
belgaum(knt),2004-09-01,462.0,india,fao,-0.014925373134328401,430.57142857142856,,,29.26236002590531,
belgaum(knt),2004-10-01,366.0,india,fao,-0.20779220779220775,418.57142857142856,,,36.3357360498683,
belgaum(knt),2004-11-01,392.0,india,fao,0.0710382513661203,416.57142857142856,,,37.50936391026067,
belgaum(knt),2004-12-01,405.0,india,fao,0.03316326530612246,418.0,,,36.73327283721555,
belgaum(knt),2005-01-01,415.0,india,fao,0.024691358024691468,418.0,,,36.73327283721555,
belgaum(knt),2005-02-01,374.0,india,fao,-0.09879518072289162,411.85714285714283,448.5,,40.34612154606075,
belgaum(knt),2005-03-01,354.0,india,fao,-0.053475935828877,395.42857142857144,425.35714285714283,,36.422781986265555,
belgaum(knt),2005-04-01,348.0,india,fao,-0.016949152542372836,379.14285714285717,404.85714285714283,,25.563180367007764,
belgaum(knt),2005-05-01,345.0,india,fao,-0.008620689655172376,376.14285714285717,397.35714285714283,,28.433715734602302,
belgaum(knt),2005-06-01,419.0,india,fao,0.21449275362318843,380.0,398.2857142857143,,32.48589437484082,
belgaum(knt),2005-07-01,482.0,india,fao,0.1503579952267302,391.0,404.5,,50.43808085167381,
belgaum(knt),2005-08-01,640.0,india,fao,0.3278008298755186,423.14285714285717,420.57142857142856,,107.59248513322316,
belgaum(knt),2005-09-01,775.0,india,fao,0.2109375,480.42857142857144,446.14285714285717,,167.2691016923101,
belgaum(knt),2005-10-01,771.0,india,fao,-0.005161290322580614,540.0,467.7142857142857,,187.74095628462817,
belgaum(knt),2005-11-01,847.0,india,fao,0.09857328145265898,611.2857142857143,495.2142857142857,,197.1857958759659,
belgaum(knt),2005-12-01,540.0,india,fao,-0.36245572609208976,639.1428571428571,507.64285714285717,,164.33444411872244,
belgaum(knt),2006-01-01,415.0,india,fao,-0.2314814814814815,638.5714285714286,509.2857142857143,,165.23201580692233,
belgaum(knt),2006-02-01,369.0,india,fao,-0.11084337349397588,622.4285714285714,506.7142857142857,,187.1450926802135,
belgaum(knt),2006-03-01,254.0,india,fao,-0.31165311653116534,567.2857142857143,495.2142857142857,,232.48133565637355,
belgaum(knt),2006-04-01,265.0,india,fao,0.04330708661417315,494.42857142857144,487.42857142857144,,236.41760872296658,
belgaum(knt),2006-05-01,278.0,india,fao,0.049056603773584895,424.0,482.0,,212.51980299884218,
belgaum(knt),2006-06-01,328.0,india,fao,0.17985611510791366,349.85714285714283,480.57142857142856,456.96666666666664,102.30253918554297,-107.10952380952381
belgaum(knt),2006-07-01,360.0,india,fao,0.09756097560975618,324.14285714285717,481.64285714285717,446.3666666666667,60.71086825115874,-122.2238095238095
belgaum(knt),2006-08-01,370.0,india,fao,0.02777777777777768,317.7142857142857,478.14285714285717,437.53333333333336,51.11005865030998,-119.81904761904764
belgaum(knt),2006-09-01,367.0,india,fao,-0.008108108108108136,317.42857142857144,469.92857142857144,434.76666666666665,50.78010484056801,-117.3380952380952
belgaum(knt),2006-10-01,352.0,india,fao,-0.04087193460490468,331.42857142857144,449.35714285714283,432.96666666666664,43.343039206071815,-101.5380952380952
belgaum(knt),2006-11-01,367.0,india,fao,0.042613636363636465,346.0,420.2142857142857,432.03333333333336,33.26158945891438,-86.03333333333336
belgaum(knt),2006-12-01,497.0,india,fao,0.3542234332425067,377.2857142857143,400.64285714285717,434.76666666666665,54.71658580270514,-57.480952380952374
belgaum(knt),2007-01-01,854.0,india,fao,0.7183098591549295,452.42857142857144,401.14285714285717,449.3333333333333,184.0587380365819,3.0952380952381304
belgaum(knt),2007-02-01,872.0,india,fao,0.021077283372365363,525.5714285714286,424.85714285714283,462.76666666666665,235.6953239126431,62.804761904761904
belgaum(knt),2007-03-01,629.0,india,fao,-0.2786697247706422,562.5714285714286,440.14285714285717,468.3333333333333,227.38576409767992,94.23809523809524
belgaum(knt),2007-04-01,519.0,india,fao,-0.17488076311605727,584.2857142857143,450.85714285714283,473.43333333333334,212.3579637355397,110.852380952381
belgaum(knt),2007-05-01,575.0,india,fao,0.10789980732177273,616.1428571428571,473.7857142857143,479.53333333333336,186.90499241720707,136.60952380952375
belgaum(knt),2007-06-01,771.0,india,fao,0.3408695652173912,673.8571428571429,509.92857142857144,491.73333333333335,157.15854900007693,182.12380952380954
belgaum(knt),2007-07-01,875.0,india,fao,0.13488975356679633,727.8571428571429,552.5714285714286,507.06666666666666,151.08543782843398,220.79047619047623
belgaum(knt),2007-08-01,971.0,india,fao,0.10971428571428565,744.5714285714286,598.5,526.9666666666667,172.34254373471583,217.60476190476186
belgaum(knt),2007-09-01,839.0,india,fao,-0.1359423274974253,739.8571428571429,632.7142857142857,543.1333333333333,168.68849849296063,196.72380952380956
belgaum(knt),2007-10-01,939.0,india,fao,0.11918951132300348,784.1428571428571,673.3571428571429,562.8333333333334,175.29729848786297,221.30952380952374
belgaum(knt),2007-11-01,678.0,india,fao,-0.27795527156549515,806.8571428571429,695.5714285714286,573.9333333333333,142.43645199576872,232.9238095238096
belgaum(knt),2007-12-01,557.0,india,fao,-0.1784660766961652,804.2857142857143,710.2142857142857,578.5333333333333,147.39596815575214,225.75238095238103
belgaum(knt),2008-01-01,432.0,india,fao,-0.22441651705565535,755.8571428571429,714.8571428571429,576.8666666666667,204.70501424523758,178.99047619047622
belgaum(knt),2008-02-01,348.0,india,fao,-0.19444444444444442,680.5714285714286,704.2142857142857,567.1333333333333,246.27278719802916,113.43809523809523
belgaum(knt),2008-03-01,360.0,india,fao,0.034482758620689724,593.2857142857143,668.9285714285714,553.3,234.16070997338153,39.98571428571438
belgaum(knt),2008-04-01,377.0,india,fao,0.047222222222222276,527.2857142857143,633.5714285714286,540.1666666666666,217.90648933714223,-12.880952380952294
belgaum(knt),2008-05-01,355.0,india,fao,-0.05835543766578244,443.85714285714283,614.0,523.7666666666667,126.72204303307356,-79.90952380952382
belgaum(knt),2008-06-01,472.0,india,fao,0.3295774647887324,414.42857142857144,610.6428571428571,521.5,77.7364289181869,-107.07142857142856
belgaum(knt),2008-07-01,647.0,india,fao,0.3707627118644068,427.2857142857143,615.7857142857143,529.2333333333333,107.13187245277685,-101.94761904761907
belgaum(knt),2008-08-01,740.0,india,fao,0.14374034003091185,471.2857142857143,613.5714285714286,541.6,159.72863893252853,-70.31428571428575
belgaum(knt),2008-09-01,738.0,india,fao,-0.002702702702702675,527.0,603.7857142857143,557.7333333333333,176.67672927317471,-30.73333333333335
belgaum(knt),2008-10-01,500.0,india,fao,-0.3224932249322493,547.0,570.1428571428571,565.5666666666667,161.9300260400564,-18.56666666666672
belgaum(knt),2008-11-01,1019.0,india,fao,1.0379999999999998,638.7142857142857,583.0,590.2666666666667,220.7303893031153,48.447619047619014
belgaum(knt),2008-12-01,1125.0,india,fao,0.10402355250245332,748.7142857142857,596.2857142857143,616.8333333333334,246.17454125458406,131.8809523809523
belgaum(knt),2009-01-01,1625.0,india,fao,0.4444444444444444,913.4285714285714,663.9285714285714,659.0,379.69323457358655,254.42857142857144
belgaum(knt),2009-02-01,1117.0,india,fao,-0.31261538461538463,980.5714285714286,703.9285714285714,683.9,366.0377289947299,296.6714285714286
belgaum(knt),2009-03-01,575.0,india,fao,-0.4852282900626679,957.0,714.1428571428571,690.8333333333334,388.7214083805182,266.16666666666663
belgaum(knt),2009-04-01,550.0,india,fao,-0.04347826086956519,930.1428571428571,728.5714285714286,697.4333333333333,412.1619538366884,232.70952380952383
belgaum(knt),2009-05-01,618.0,india,fao,0.12363636363636354,947.0,747.0,705.8,393.63392468976417,241.20000000000005
belgaum(knt),2009-06-01,812.0,india,fao,0.31391585760517793,917.4285714285714,778.0714285714286,716.3,395.0961305567958,201.1285714285715
belgaum(knt),2009-07-01,768.0,india,fao,-0.054187192118226646,866.4285714285714,807.5714285714286,713.4333333333333,386.7905794883746,152.99523809523816
belgaum(knt),2009-08-01,743.0,india,fao,-0.03255208333333337,740.4285714285714,826.9285714285714,709.1333333333333,194.21367712123833,31.29523809523812
belgaum(knt),2009-09-01,779.0,india,fao,0.048452220726783235,692.1428571428571,836.3571428571429,714.1333333333333,107.76119983777284,-21.990476190476215
belgaum(knt),2009-10-01,923.0,india,fao,0.18485237483953787,741.8571428571429,849.4285714285714,727.6,123.79206836658165,14.257142857142867
belgaum(knt),2009-11-01,1145.0,india,fao,0.24052004333694477,826.8571428571429,878.5,746.6,166.8766296513978,80.25714285714287
belgaum(knt),2009-12-01,1419.0,india,fao,0.23930131004366806,941.2857142857143,944.1428571428571,768.2,252.46829126692003,173.0857142857143
belgaum(knt),2010-01-01,1379.0,india,fao,-0.028188865398167673,1022.2857142857143,969.8571428571429,785.0,291.9456081108918,237.28571428571433
belgaum(knt),2010-02-01,1112.0,india,fao,-0.1936185641769398,1071.4285714285713,968.9285714285714,789.7,270.1467854968592,281.7285714285713
belgaum(knt),2010-03-01,685.0,india,fao,-0.38399280575539574,1063.142857142857,901.7857142857143,784.5666666666667,282.5057100139332,278.5761904761904
belgaum(knt),2010-04-01,553.0,india,fao,-0.19270072992700726,1030.857142857143,861.5,771.7,329.4108015692207,259.15714285714284
belgaum(knt),2010-05-01,641.0,india,fao,0.15913200723327314,990.5714285714286,866.2142857142857,770.4666666666667,360.5698532151841,220.10476190476186
belgaum(knt),2010-06-01,733.0,india,fao,0.1435257410296411,931.7142857142857,879.2857142857143,776.3333333333334,364.7623492475228,155.3809523809523
belgaum(knt),2010-07-01,811.0,india,fao,0.1064120054570259,844.8571428571429,893.0714285714286,788.9666666666667,295.13410995197296,55.89047619047619
belgaum(knt),2010-08-01,933.0,india,fao,0.15043156596794072,781.1428571428571,901.7142857142857,808.4666666666667,190.03019810145076,-27.323809523809587
belgaum(knt),2010-09-01,1150.0,india,fao,0.232583065380493,786.5714285714286,929.0,834.8,201.26753103175753,-48.2285714285714
belgaum(knt),2010-10-01,900.0,india,fao,-0.21739130434782605,817.2857142857143,940.2142857142857,852.2333333333333,199.58182472836845,-34.947619047619014
belgaum(knt),2010-11-01,1200.0,india,fao,0.33333333333333326,909.7142857142857,970.2857142857143,880.4,206.48624997459717,29.31428571428569
belgaum(knt),2010-12-01,1791.0,india,fao,0.49249999999999994,1074.0,1032.2857142857142,924.3666666666667,358.5498570631432,149.63333333333333
belgaum(knt),2011-01-01,2006.0,india,fao,0.12004466778336131,1255.857142857143,1093.7857142857142,969.6666666666666,464.07378313203236,286.19047619047626
belgaum(knt),2011-02-01,1004.0,india,fao,-0.49950149551345957,1283.4285714285713,1064.142857142857,978.4666666666667,438.2540576510609,304.96190476190463
belgaum(knt),2011-03-01,533.0,india,fao,-0.46912350597609564,1226.2857142857142,1003.7142857142857,971.6333333333333,511.514976739266,254.6523809523809
belgaum(knt),2011-04-01,480.0,india,fao,-0.09943714821763605,1130.5714285714287,958.5714285714286,970.9666666666667,585.5025924061191,159.60476190476197
